City_Id,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
340,Imeni Poliny Osipenko,32,RU,1541462109,74,52.42,136.49,14.07,4.52
341,Jinxi,80,CN,1541462109,100,27.92,116.75,64.43,4.29
342,Bonthe,0,SL,1541462109,97,7.53,-12.5,77.25,2.21
343,Chirongui,0,YT,1541458800,88,-12.93,45.15,75.2,8.37
344,Galle,1,US,1541458560,71,29.74,-97.91,78.08,8.05
345,Saint-Georges,48,CA,1541462110,82,46.12,-70.67,36.17,6.76
346,Dosso,0,NE,1541462111,59,13.05,3.19,70.1,2.77
347,Longyearbyen,20,NO,1541458200,74,78.22,15.63,28.4,39.15
348,Kieta,64,PG,1541462111,99,-6.22,155.63,82.52,2.55
349,Te Anau,0,NZ,1541461957,68,-45.41,167.72,58.8,11.95
350,Hasaki,75,JP,1541459700,100,35.73,140.83,68.0,4.7
351,Morozovsk,0,RU,1541462161,83,48.35,41.83,27.98,4.52
352,Port Lincoln,0,AU,1541462161,89,-34.72,135.86,61.46,19.06
353,Brae,92,GB,1541460000,93,60.4,-1.35,50.0,19.46
354,Nisia Floresta,40,BR,1541458800,74,-6.09,-35.21,80.6,12.75
355,La Ronge,90,CA,1541458800,78,55.1,-105.3,15.8,12.75
356,Haines Junction,20,CA,1541462161,99,60.75,-137.51,8.09,1.05
357,Laguna,5,MX,1541458500,23,27.52,-110.01,87.8,6.93
358,Atar,8,MR,1541462162,36,20.52,-13.05,65.37,1.83
359,Petropolis,90,BR,1541458800,73,-22.5,-43.18,73.4,6.93
360,Dharchula,0,IN,1541462163,70,29.85,80.53,27.39,2.1
361,Duldurga,0,RU,1541462163,60,50.67,113.59,-0.2,3.85
362,San Quintin,20,PH,1541458800,88,17.54,120.52,71.6,2.24
363,Praia,75,BR,1541458800,82,-20.25,-43.81,66.2,12.75
364,Devils Lake,90,US,1541460900,100,48.11,-98.87,35.96,17.22
365,Jacmel,40,HT,1541458800,69,18.24,-72.54,82.4,6.93
366,Tezu,92,IN,1541462164,99,27.93,96.16,50.03,1.61
367,Rodrigues Alves,90,BR,1541458800,94,-7.74,-72.65,77.0,3.36
368,Shache,36,CN,1541462165,90,38.42,77.24,32.52,4.41
369,Hidrolandia,56,BR,1541462165,59,-4.41,-40.44,82.25,6.91
370,Rosarito,75,CO,1541458800,93,4.91,-75.23,69.8,6.93
371,Kota Kinabalu,75,MY,1541460600,78,5.98,116.07,82.4,5.82
372,Karratha,0,AU,1541462165,17,-20.74,116.85,84.23,11.27
373,Wundanyi,56,KE,1541462166,94,-3.4,38.37,62.18,2.21
